site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840020900034,1,10,20150710T0100-0900,81102,60,0,13,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150707T2300-0900,81102,60,0,88,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T2200-0900,81102,60,0,112,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T0000-0900,81102,60,0,16,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150707T2000-0900,81102,60,0,124,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T1900-0900,81102,60,0,221,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T2100-0900,81102,60,0,128,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T1700-0900,81102,60,0,347,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T1500-0900,81102,60,0,217,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T1400-0900,81102,60,0,328,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150710T2200-0900,81102,60,0,14,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150710T0000-0900,81102,60,0,19,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150710T2000-0900,81102,60,0,12,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150710T1900-0900,81102,60,0,16,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150710T2100-0900,81102,60,0,62,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,1,10,20150701T0200-0900,81102,60,0,5,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T0100-0900,81102,60,0,3,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T2300-0900,81102,60,0,12,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T2200-0900,81102,60,0,19,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0000-0900,81102,60,0,32,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T2000-0900,81102,60,0,11,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1900-0900,81102,60,0,12,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T2100-0900,81102,60,0,15,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1800-0900,81102,60,0,15,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1700-0900,81102,60,0,15,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1500-0900,81102,60,0,28,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1400-0900,81102,60,0,30,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1600-0900,81102,60,0,30,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T0000-0900,81102,60,0,5,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T2000-0900,81102,60,0,34,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T1900-0900,81102,60,0,40,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T2100-0900,81102,60,0,28,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T1700-0900,81102,60,0,61,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150701T1500-0900,81102,60,0,64,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150701T1400-0900,81102,60,0,69,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150701T1600-0900,81102,60,0,60,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150701T1300-0900,81102,60,0,61,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150701T1100-0900,81102,60,0,36,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T1200-0900,81102,60,0,55,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150701T0900-0900,81102,60,0,15,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T0800-0900,81102,60,0,8,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T1000-0900,81102,60,0,25,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T0600-0900,81102,60,0,8,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150707T1600-0900,81102,60,0,283,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T1300-0900,81102,60,0,434,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T1100-0900,81102,60,0,522,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150707T1200-0900,81102,60,0,634,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150702T1800-0900,81102,60,0,31,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T1700-0900,81102,60,0,39,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T1500-0900,81102,60,0,76,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150702T1400-0900,81102,60,0,92,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150702T1600-0900,81102,60,0,65,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150702T1300-0900,81102,60,0,146,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150702T1200-0900,81102,60,0,146,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150702T0900-0900,81102,60,0,38,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T0800-0900,81102,60,0,40,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T1000-0900,81102,60,0,61,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150702T0600-0900,81102,60,0,42,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T0700-0900,81102,60,0,46,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1300-0900,81102,60,0,29,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1100-0900,81102,60,0,30,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1200-0900,81102,60,0,28,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0900-0900,81102,60,0,40,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0800-0900,81102,60,0,32,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T1000-0900,81102,60,0,43,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0600-0900,81102,60,0,43,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0700-0900,81102,60,0,38,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0500-0900,81102,60,0,30,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0400-0900,81102,60,0,25,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0300-0900,81102,60,0,18,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0200-0900,81102,60,0,22,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150709T0100-0900,81102,60,0,30,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T2300-0900,81102,60,0,17,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T2200-0900,81102,60,0,19,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T0700-0900,81102,60,0,7,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T0500-0900,81102,60,0,10,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T0400-0900,81102,60,0,13,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150701T0300-0900,81102,60,0,27,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1300-0900,81102,60,0,9,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1100-0900,81102,60,0,15,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1200-0900,81102,60,0,16,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T0900-0900,81102,60,0,21,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T0800-0900,81102,60,0,28,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1000-0900,81102,60,0,18,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T0600-0900,81102,60,0,39,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T0700-0900,81102,60,0,56,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150706T0500-0900,81102,60,0,106,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,RT
840020900034,1,10,20150706T0400-0900,81102,60,0,50,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T0300-0900,81102,60,0,34,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T0200-0900,81102,60,0,31,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T0100-0900,81102,60,0,36,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T0500-0900,81102,60,0,44,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T0400-0900,81102,60,0,46,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T0300-0900,81102,60,0,52,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T0200-0900,81102,60,0,47,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T0100-0900,81102,60,0,51,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T2300-0900,81102,60,0,35,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T2200-0900,81102,60,0,13,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T0000-0900,81102,60,0,35,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T2000-0900,81102,60,0,22,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1900-0900,81102,60,0,12,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T2100-0900,81102,60,0,22,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1800-0900,81102,60,0,17,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1700-0900,81102,60,0,11,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1500-0900,81102,60,0,8,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1400-0900,81102,60,0,8,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150706T1600-0900,81102,60,0,9,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T0000-0900,81102,60,0,41,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T2000-0900,81102,60,0,24,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T1900-0900,81102,60,0,29,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,1,10,20150702T2100-0900,81102,60,0,22,001,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0500-0900,85101,60,0,31,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0400-0900,85101,60,0,26,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0300-0900,85101,60,0,19,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0200-0900,85101,60,0,22,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0100-0900,85101,60,0,31,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T2300-0900,85101,60,0,18,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T2200-0900,85101,60,0,20,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T0000-0900,85101,60,0,42,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T0500-0900,85101,60,0,10,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T0400-0900,85101,60,0,13,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T0300-0900,85101,60,0,27,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T0200-0900,85101,60,0,5,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1100-0900,85101,60,0,14,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1200-0900,85101,60,0,15,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T0900-0900,85101,60,0,20,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T0800-0900,85101,60,0,27,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1000-0900,85101,60,0,17,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T0600-0900,85101,60,0,38,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T0700-0900,85101,60,0,56,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150706T0500-0900,85101,60,0,107,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150706T0400-0900,85101,60,0,51,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T0300-0900,85101,60,0,35,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T0200-0900,85101,60,0,32,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T0100-0900,85101,60,0,36,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T0400-0900,85101,60,0,48,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T0300-0900,85101,60,0,53,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T0200-0900,85101,60,0,48,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T0100-0900,85101,60,0,52,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T2300-0900,85101,60,0,34,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T2200-0900,85101,60,0,13,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T0000-0900,85101,60,0,35,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T2000-0900,85101,60,0,21,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1900-0900,85101,60,0,11,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T2100-0900,85101,60,0,21,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1800-0900,85101,60,0,16,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1700-0900,85101,60,0,11,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1500-0900,85101,60,0,7,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1400-0900,85101,60,0,8,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1600-0900,85101,60,0,9,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150706T1300-0900,85101,60,0,8,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T2000-0900,85101,60,0,24,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T1900-0900,85101,60,0,29,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T2100-0900,85101,60,0,23,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150707T2000-0900,85101,60,0,125,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150707T1900-0900,85101,60,0,222,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150707T2100-0900,85101,60,0,129,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150707T1700-0900,85101,60,0,347,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150707T1500-0900,85101,60,0,218,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150707T1400-0900,85101,60,0,329,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150710T2200-0900,85101,60,0,14,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150710T0000-0900,85101,60,0,19,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150710T2000-0900,85101,60,0,12,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150710T1900-0900,85101,60,0,16,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150710T2100-0900,85101,60,0,62,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150701T0100-0900,85101,60,0,3,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T2300-0900,85101,60,0,12,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T2200-0900,85101,60,0,19,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0000-0900,85101,60,0,32,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T2000-0900,85101,60,0,10,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1900-0900,85101,60,0,12,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T2100-0900,85101,60,0,13,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1800-0900,85101,60,0,15,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1700-0900,85101,60,0,15,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1500-0900,85101,60,0,28,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1400-0900,85101,60,0,30,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1600-0900,85101,60,0,30,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T0000-0900,85101,60,0,6,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T2000-0900,85101,60,0,35,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T1900-0900,85101,60,0,40,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T2100-0900,85101,60,0,29,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T1700-0900,85101,60,0,62,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150701T1500-0900,85101,60,0,65,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150701T1400-0900,85101,60,0,69,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150701T1600-0900,85101,60,0,61,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150701T1300-0900,85101,60,0,63,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150701T1100-0900,85101,60,0,37,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T1200-0900,85101,60,0,56,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150701T0900-0900,85101,60,0,16,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T0800-0900,85101,60,0,9,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T1000-0900,85101,60,0,26,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T0600-0900,85101,60,0,8,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150701T0700-0900,85101,60,0,8,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150707T1600-0900,85101,60,0,283,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150707T1300-0900,85101,60,0,434,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150707T1100-0900,85101,60,0,519,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150707T1200-0900,85101,60,0,633,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150702T1800-0900,85101,60,0,32,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T1700-0900,85101,60,0,40,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T1500-0900,85101,60,0,77,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150702T1400-0900,85101,60,0,93,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150702T1600-0900,85101,60,0,66,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150702T1300-0900,85101,60,0,148,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150702T1200-0900,85101,60,0,148,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150702T0900-0900,85101,60,0,39,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T0800-0900,85101,60,0,41,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T1000-0900,85101,60,0,62,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150702T0600-0900,85101,60,0,43,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T0700-0900,85101,60,0,47,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150702T0500-0900,85101,60,0,45,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1300-0900,85101,60,0,29,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1100-0900,85101,60,0,30,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1200-0900,85101,60,0,28,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0900-0900,85101,60,0,40,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0800-0900,85101,60,0,32,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T1000-0900,85101,60,0,43,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0600-0900,85101,60,0,44,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150709T0700-0900,85101,60,0,39,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150708T1600-0900,85101,60,0,67,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150708T1300-0900,85101,60,0,47,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150708T1100-0900,85101,60,0,85,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150708T1200-0900,85101,60,0,65,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150708T0900-0900,85101,60,0,156,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150708T0800-0900,85101,60,0,113,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150708T1000-0900,85101,60,0,129,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,IT
840020900034,0,10,20150704T1400-0900,85101,60,0,27,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150704T1600-0900,85101,60,0,17,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150704T1300-0900,85101,60,0,32,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150704T1100-0900,85101,60,0,20,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
840020900034,0,10,20150704T1200-0900,85101,60,0,25,105,0,3,64.84569,-147.727413,WGS84,132,122,1,4,,
